"geneID","transcriptID","proteinID","transcript_length"
"111573171","XM_023277195.3","XP_023132963.1",5491
"111573171","XM_023277196.3","XP_023132964.1",5386
"111573171","XM_023277191.3","XP_023132959.1",5515
"111573171","XM_023277194.3","XP_023132962.1",5493
"111573164","XM_023277182.3","XP_023132950.1",1737
"111573164","XM_055007349.1","XP_054863324.1",1605
"111573165","XM_023277183.3","XP_023132951.1",1325
"111573162","XM_023277181.3","XP_023132949.2",2321
"111573162","XM_023277180.3","XP_023132948.2",2381
"111573177","XM_035951411.2","XP_035807304.1",2454
"111573177","XM_035951410.2","XP_035807303.1",2368
"111573177","XM_035951409.2","XP_035807302.1",2413
"111573177","XM_055007334.1","XP_054863309.1",2256
"111573184","XM_023277214.3","XP_023132982.1",1026
"111573183","XM_023277213.3","XP_023132981.2",2638
"111573169","XM_023277188.3","XP_023132956.1",3192
"111573170","XM_023277190.3","XP_023132958.1",1716
"111573193","XM_023277227.3","XP_023132995.2",5373
"111573196","XM_055009251.1","XP_054865226.1",1109
"111573191","XM_023277225.3","XP_023132993.1",4450
"111573191","XM_023277224.3","XP_023132992.1",4452
"111573187","XM_023277220.3","XP_023132988.1",3763
"111573187","XM_035951423.2","XP_035807316.1",1988
"111573187","XM_035951421.2","XP_035807314.1",3564
"111573189","XM_023277221.3","XP_023132989.1",1475
"111573161","XM_035951415.2","XP_035807308.2",4304
"111573161","XM_055009313.1","XP_054865288.1",4274
"111573161","XM_055009314.1","XP_054865289.1",4271
"111573161","XM_023277179.3","XP_023132947.2",4241
"111573161","XM_023277178.3","XP_023132946.2",4268
"111573185","XM_023277216.3","XP_023132984.1",3544
"111573185","XM_023277215.3","XP_023132983.1",3589
"111573185","XM_023277218.3","XP_023132986.1",3196
"111573185","XM_023277217.3","XP_023132985.1",3241
"111573185","XM_035951402.2","XP_035807295.1",3551
"111582143","XM_023290673.3","XP_023146441.1",1787
"111582143","XM_023290672.3","XP_023146440.1",1808
"111582145","XM_023290674.3","XP_023146442.1",633
"111582142","XM_023290671.2","XP_023146439.1",2253
"111582141","XM_023290670.3","XP_023146438.1",4026
"111582132","XM_023290653.3","XP_023146421.1",4098
"111582150","XM_035957437.2","XP_035813330.1",3178
"111582150","XM_023290684.3","XP_023146452.1",3265
"111582150","XM_023290683.3","XP_023146451.1",3273
"111582133","XM_023290654.3","XP_023146422.1",2173
"111582134","XM_023290655.3","XP_023146423.2",1258
"111582135","XM_023290657.3","XP_023146425.2",1624
"111582135","XM_023290656.3","XP_023146424.2",1645
"111582140","XM_035957435.2","XP_035813328.1",2262
"111582139","XM_023290667.3","XP_023146435.1",1296
"111582139","XM_055009402.1","XP_054865377.1",1444
"111582138","XM_023290666.3","XP_023146434.2",552
"111582136","XM_055009403.1","XP_054865378.1",4560
"111582136","XM_023290661.3","XP_023146429.2",4566
"111582136","XM_023290659.3","XP_023146427.2",4581
"111582136","XM_023290662.3","XP_023146430.2",4563
"111582136","XM_023290660.3","XP_023146428.2",4569
"111582136","XM_023290658.3","XP_023146426.2",4584
"111582136","XM_035957441.2","XP_035813334.2",4590
"111582136","XM_035957440.2","XP_035813333.2",4596
"111582136","XM_035957443.2","XP_035813336.2",4527
"111582136","XM_035957439.2","XP_035813332.2",4611
"111582136","XM_035957442.2","XP_035813335.2",4644
"111582136","XM_035957444.2","XP_035813337.2",4173
"111582151","XM_035957448.2","XP_035813341.1",4210
"111582151","XM_055009405.1","XP_054865380.1",3230
"111582151","XM_035957447.2","XP_035813340.1",4290
"111582151","XM_035957450.2","XP_035813343.1",4207
"111582147","XM_023290678.3","XP_023146446.1",3087
"111582147","XM_023290677.3","XP_023146445.2",3015
"111582147","XM_035957436.2","XP_035813329.1",2853
"111582148","XM_023290680.3","XP_023146448.2",2166
"111582148","XM_023290682.3","XP_023146450.2",2197
"111582148","XM_023290681.3","XP_023146449.2",2225
"111582146","XM_023290676.3","XP_023146444.1",4206
"111582152","XM_035957453.2","XP_035813346.2",1348
"111584501","XM_035940703.2","XP_035796596.1",8383
"111584501","XM_035940702.2","XP_035796595.1",9498
"111584501","XM_035940701.2","XP_035796594.1",9630
"111584500","XM_023293654.3","XP_023149422.1",5047
"111584500","XM_035940700.2","XP_035796593.1",5357
"129348565","XM_055009050.1","XP_054865025.1",5080
"111584499","XM_055009029.1","XP_054865004.1",5089
"111577265","XM_023283432.3","XP_023139200.2",2904
"111577265","XM_023283433.3","XP_023139201.1",1785
"111577267","XM_023283438.2","XP_023139206.2",3942
"111577267","XM_023283439.3","XP_023139207.2",3903
"111577267","XM_023283436.2","XP_023139204.2",3990
"111577267","XM_023283437.3","XP_023139205.2",3969
"111577267","XM_023283435.3","XP_023139203.2",3992
"111577282","XM_023283457.3","XP_023139225.2",2696
"111577282","XM_055009470.1","XP_054865445.1",2627
"111571392","XM_035950092.2","XP_035805985.2",2786
"111571392","XM_023274507.3","XP_023130275.2",2747
"111571392","XM_023274505.3","XP_023130273.2",2788
"111571392","XM_023274506.3","XP_023130274.2",2770
"111571392","XM_035950093.2","XP_035805986.2",2767
"111571392","XM_023274508.3","XP_023130276.2",2728
"111588698","XM_023299200.3","XP_023154968.1",1050
"111584100","XM_055006975.1","XP_054862950.1",3288
"111584100","XM_055006969.1","XP_054862944.1",3300
"111584100","XM_055006964.1","XP_054862939.1",3402
"111584101","XM_035958657.2","XP_035814550.2",2870
"111584101","XM_035958659.2","XP_035814552.2",2846
"111584101","XM_035958661.2","XP_035814554.2",2749
"111584101","XM_023293362.3","XP_023149130.2",2725
"111584101","XM_035958663.2","XP_035814556.2",2515
"111584102","XM_023293363.3","XP_023149131.2",4038
"111584099","XM_023293359.3","XP_023149127.2",4017
"111584106","XM_023293366.3","XP_023149134.1",2489
"111584083","XM_055009183.1","XP_054865158.1",23209
"111584089","XM_055009184.1","XP_054865159.1",20789
"111584087","XM_023293342.3","XP_023149110.3",13795
"111584108","XM_023293368.3","XP_023149136.1",1846
"111584097","XM_023293358.3","XP_023149126.1",2291
"111584097","XM_035958647.2","XP_035814540.1",2385
"111584096","XM_023293357.3","XP_023149125.1",2212
"111584095","XM_023293355.3","XP_023149123.1",4500
"111584095","XM_023293354.3","XP_023149122.1",5029
"111584107","XM_023293367.3","XP_023149135.1",1594
"111584092","XM_023293351.3","XP_023149119.2",3803
"111584092","XM_023293350.3","XP_023149118.2",3789
"111584094","XM_023293353.3","XP_023149121.2",1842
"111584094","XM_023293352.3","XP_023149120.2",2331
"111584104","XM_023293365.3","XP_023149133.1",3343
"111584091","XM_035958650.2","XP_035814543.2",5051
"111584091","XM_035958653.2","XP_035814546.2",5008
"111584091","XM_035958654.2","XP_035814547.2",4910
"111584091","XM_035958652.2","XP_035814545.2",5039
"111584091","XM_035958655.2","XP_035814548.2",4864
"111584091","XM_035958656.2","XP_035814549.1",4550
"111584091","XM_023293349.3","XP_023149117.1",5838
"111584112","XM_023293371.3","XP_023149139.3",1409
"111584103","XM_023293364.3","XP_023149132.1",3940
"111570203","XM_023272832.3","XP_023128600.2",1312
"111570203","XM_023272833.3","XP_023128601.2",1430
"111570200","XM_023272829.3","XP_023128597.1",2445
"111570197","XM_023272821.3","XP_023128589.1",2051
"111570194","XM_035949350.2","XP_035805243.2",6438
"111570194","XM_035949351.2","XP_035805244.2",6435
"111570194","XM_035949352.2","XP_035805245.2",6435
"111570194","XM_023272817.3","XP_023128585.1",6392
"111570205","XM_055009395.1","XP_054865370.1",1029
"129347260","XM_055009392.1","XP_054865367.1",1828
"129347260","XM_055009391.1","XP_054865366.1",2179
"129348613","XM_055009393.1","XP_054865368.1",1079
"129348613","XM_055009394.1","XP_054865369.1",1052
"111570191","XM_035949338.2","XP_035805231.2",1580
"111570193","XM_023272815.3","XP_023128583.2",1079
"111570193","XM_023272816.3","XP_023128584.1",1052
"111570196","XM_055009141.1","XP_054865116.1",2380
"111570196","XM_023272820.3","XP_023128588.2",2374
"111570196","XM_055009142.1","XP_054865117.1",2307
"111570195","XM_023272819.3","XP_023128587.2",2266
"111570204","XM_023272835.3","XP_023128603.1",3565
"111570204","XM_023272834.3","XP_023128602.1",3607
"111577260","XM_055009134.1","XP_054865109.1",3969
"111577260","XM_055009132.1","XP_054865107.1",4089
"111577260","XM_055009133.1","XP_054865108.1",4062
"111577260","XM_055009131.1","XP_054865106.1",4130
"111577260","XM_055009135.1","XP_054865110.1",3953
"111577260","XM_023283421.3","XP_023139189.2",4136
"111577263","XM_035954300.2","XP_035810193.1",1900
"111577263","XM_023283428.3","XP_023139196.1",2124
"111577263","XM_023283430.3","XP_023139198.1",1946
"111577263","XM_055009137.1","XP_054865112.1",2453
"111577261","XM_055009136.1","XP_054865111.1",5837
"111577264","XM_023283431.3","XP_023139199.1",2200
"111577288","XM_023283466.3","XP_023139234.2",6339
"111577288","XM_055009028.1","XP_054865003.1",6822
"111577285","XM_023283462.3","XP_023139230.2",6260
"111577276","XM_023283448.3","XP_023139216.1",1406
"111577281","XM_023283456.3","XP_023139224.1",892
"111577275","XM_023283447.3","XP_023139215.2",5515
"111577266","XM_055009075.1","XP_054865050.1",7634
"111577266","XM_055009074.1","XP_054865049.1",7673
"111577269","XM_023283440.3","XP_023139208.2",2668
"111577254","XM_055009358.1","XP_054865333.1",3457
"111577254","XM_023283410.3","XP_023139178.2",3797
"111577255","XM_023283412.3","XP_023139180.1",1910
"111577716","XM_023284129.3","XP_023139897.2",5277
"111577714","XM_023284127.3","XP_023139895.2",5082
"111577708","XM_023284119.3","XP_023139887.2",3401
"111577709","XM_035954584.2","XP_035810477.2",1888
"111577709","XM_023284120.3","XP_023139888.2",1553
"111577711","XM_023284122.3","XP_023139890.2",5224
"111577711","XM_055009236.1","XP_054865211.1",5221
"111577702","XM_023284106.3","XP_023139874.3",7652
"111577702","XM_055007482.1","XP_054863457.1",7613
"111577702","XM_055007484.1","XP_054863459.1",7592
"111577702","XM_035954574.2","XP_035810467.2",7649
"111577702","XM_055007489.1","XP_054863464.1",7379
"111577702","XM_055007485.1","XP_054863460.1",7420
"111577702","XM_055007494.1","XP_054863469.1",7611
"111577702","XM_023284102.3","XP_023139870.1",7608
"111577702","XM_023284111.3","XP_023139879.1",7548
"111577702","XM_055007498.1","XP_054863473.1",7087
"111577702","XM_055007500.1","XP_054863475.1",6936
"111577715","XM_023284128.3","XP_023139896.1",2423
"111577704","XM_023284114.3","XP_023139882.1",2915
"111577718","XM_035954567.2","XP_035810460.2",6570
"111577718","XM_023284132.3","XP_023139900.2",6973
"111577718","XM_023284131.3","XP_023139899.2",6977
"111577718","XM_055009380.1","XP_054865355.1",6803
"111577706","XM_035954570.2","XP_035810463.2",1869
"111577705","XM_035954569.2","XP_035810462.2",5887
"111577705","XM_035954568.2","XP_035810461.2",5908
"111577707","XM_023284118.3","XP_023139886.2",3363
"111577707","XM_055009382.1","XP_054865357.1",3348
"111577712","XM_023284123.3","XP_023139891.2",2556
"111577713","XM_023284126.3","XP_023139894.1",2895
"111577713","XM_055009409.1","XP_054865384.1",2618
"111577713","XM_035954565.2","XP_035810458.1",2726
"129348306","XM_055008412.1","XP_054864387.1",6186
"111587616","XM_023297641.3","XP_023153409.1",3943
"111587620","XM_023297643.3","XP_023153411.1",3570
"111587620","XM_023297642.3","XP_023153410.1",3573
"111587619","XM_035942635.2","XP_035798528.2",3178
"111587600","XM_035942647.2","XP_035798540.1",1509
"111587600","XM_055009400.1","XP_054865375.1",1436
"111587600","XM_023297616.3","XP_023153384.1",2443
"111587600","XM_035942646.2","XP_035798539.1",2431
"111587600","XM_035942648.2","XP_035798541.1",2090
"111587600","XM_035942649.2","XP_035798542.1",2078
"111587600","XM_035942643.2","XP_035798536.2",4783
"111587600","XM_035942642.2","XP_035798535.2",5649
"111587600","XM_023297615.3","XP_023153383.2",5866
"111587605","XM_023297622.3","XP_023153390.1",2268
"111587605","XM_023297623.3","XP_023153391.1",2246
"111587605","XM_055009401.1","XP_054865376.1",2146
"111587613","XM_035942626.2","XP_035798519.2",2838
"111587597","XM_023297613.3","XP_023153381.3",1524
"111587615","XM_023297640.3","XP_023153408.2",697
"111587611","XM_023297635.3","XP_023153403.2",3153
"118469497","XM_035942625.2","XP_035798518.2",2575
"118469496","XM_055006931.1","XP_054862906.1",3353
"118469496","XM_055006932.1","XP_054862907.1",3308
"118469496","XM_035942623.2","XP_035798516.2",3356
"118469496","XM_055006935.1","XP_054862910.1",3044
"111587610","XM_023297634.3","XP_023153402.1",4099
"111587606","XM_023297624.3","XP_023153392.1",2750
"111573647","XM_055009185.1","XP_054865160.1",691
"111573634","XM_023277900.3","XP_023133668.1",3655
"111573634","XM_035951746.2","XP_035807639.1",3613
"111573636","XM_023277902.3","XP_023133670.1",2664
"111573636","XM_023277901.3","XP_023133669.1",2667
"111573636","XM_055009197.1","XP_054865172.1",2682
"111573640","XM_023277906.3","XP_023133674.1",2077
"111573648","XM_035951749.2","XP_035807642.2",4193
"111573643","XM_055009412.1","XP_054865387.1",1905
"111573643","XM_023277909.3","XP_023133677.1",1988
"111573638","XM_023277904.3","XP_023133672.2",1208
"111573649","XM_023277914.3","XP_023133682.1",3245
"111573649","XM_035951748.2","XP_035807641.1",3260
"111573639","XM_023277905.3","XP_023133673.2",2756
"111573653","XM_023277924.3","XP_023133692.1",2951
"111573653","XM_035951718.2","XP_035807611.1",2980
"111573651","XM_023277919.3","XP_023133687.2",12202
"111573651","XM_055008760.1","XP_054864735.1",13145
"111573651","XM_055008757.1","XP_054864732.1",12075
"111573651","XM_055008753.1","XP_054864728.1",12196
"111573651","XM_023277920.3","XP_023133688.2",12074
"111573651","XM_023277921.3","XP_023133689.2",12068
"118470831","XM_035951719.2","XP_035807612.2",399
"118470832","XM_035951720.2","XP_035807613.2",750
"118470832","XM_035951721.2","XP_035807614.2",829
"111573650","XM_055008765.1","XP_054864740.1",5561
"111573644","XM_023277910.2","XP_023133678.2",1860
"111573631","XM_035951725.2","XP_035807618.2",5090
"111573631","XM_055008945.1","XP_054864920.1",5085
"111573631","XM_035951727.2","XP_035807620.2",4990
"111573631","XM_055008950.1","XP_054864925.1",4934
"111573631","XM_055008946.1","XP_054864921.1",5009
"111573631","XM_055008948.1","XP_054864923.1",4955
"111573631","XM_055008956.1","XP_054864931.1",4799
"111573631","XM_055008947.1","XP_054864922.1",4970
"111573631","XM_055008951.1","XP_054864926.1",4889
"111573631","XM_055008958.1","XP_054864933.1",4733
"111573631","XM_055008954.1","XP_054864929.1",4835
"111573631","XM_035951745.2","XP_035807638.2",4679
"111573631","XM_023277887.3","XP_023133655.3",5051
"111573631","XM_035951743.2","XP_035807636.2",4895
"111573631","XM_055008955.1","XP_054864930.1",4814
"111573631","XM_055008957.1","XP_054864932.1",4796
"111573631","XM_055008965.1","XP_054864940.1",4640
"111573631","XM_055008967.1","XP_054864942.1",1227
"111573631","XM_055008952.1","XP_054864927.1",4855
"111573631","XM_055008953.1","XP_054864928.1",4816
"111573631","XM_055008962.1","XP_054864937.1",5079
"111573631","XM_055008960.1","XP_054864935.1",5040
"111573631","XM_055008959.1","XP_054864934.1",4968
"111573631","XM_055008963.1","XP_054864938.1",4970
"111573631","XM_055008961.1","XP_054864936.1",4803
"111573631","XM_055008966.1","XP_054864941.1",4380
"111573633","XM_023277899.3","XP_023133667.2",3082
"111573642","XM_023277908.3","XP_023133676.2",7169
"111573642","XM_023277907.3","XP_023133675.1",7166
"111573642","XM_055008074.1","XP_054864049.1",7118
"111573637","XM_055008075.1","XP_054864050.1",6526
"111573637","XM_055008076.1","XP_054864051.1",7289
"111573637","XM_035951715.2","XP_035807608.2",7357
"111573645","XM_023277911.3","XP_023133679.2",2085
"111573645","XM_035951717.2","XP_035807610.2",1840
"111578323","XM_023285012.3","XP_023140780.1",3401
"111574657","XM_023279358.3","XP_023135126.2",2667
"111574657","XM_023279359.3","XP_023135127.2",2797
"111574636","XM_055009227.1","XP_054865202.1",4948
"111574648","XM_023279347.3","XP_023135115.2",2858
"111574651","XM_023279351.2","XP_023135119.2",3043
"111574652","XM_023279352.3","XP_023135120.3",2282
"111574669","XM_023279378.3","XP_023135146.1",3594
"111574669","XM_023279377.3","XP_023135145.1",3693
"111574658","XM_023279361.3","XP_023135129.2",9038
"111574658","XM_023279360.3","XP_023135128.2",9155
"111574671","XM_035952457.2","XP_035808350.1",3759
"111574671","XM_035952455.2","XP_035808348.1",3872
"111574671","XM_023279380.3","XP_023135148.1",3732
"111574671","XM_055009284.1","XP_054865259.1",3844
"111574671","XM_035952458.2","XP_035808351.1",3720
"111574670","XM_023279379.3","XP_023135147.1",3434
"111574649","XM_023279349.3","XP_023135117.1",2758
"111574649","XM_023279350.3","XP_023135118.1",2775
"111574649","XM_023279348.3","XP_023135116.1",2778
"111574649","XM_035952423.2","XP_035808316.1",2782
"111574646","XM_023279344.3","XP_023135112.2",4960
"111574646","XM_023279343.3","XP_023135111.2",4962
"111574663","XM_023279371.2","XP_023135139.2",3249
"111574663","XM_055009341.1","XP_054865316.1",3336
"111574663","XM_023279370.2","XP_023135138.2",3252
"111574663","XM_055009342.1","XP_054865317.1",3321
"111574663","XM_055009343.1","XP_054865318.1",3258
"111574663","XM_055009340.1","XP_054865315.1",3339
"111574664","XM_023279372.3","XP_023135140.2",1943
"111574662","XM_023279364.3","XP_023135132.3",3976
"118470941","XM_035952466.2","XP_035808359.1",1790
"111566792","XM_023267545.3","XP_023123313.1",2555
"111566793","XM_023267547.3","XP_023123315.2",2187
"111566781","XM_023267533.3","XP_023123301.2",3230
"111566783","XM_035946941.2","XP_035802834.2",1140
"111566786","XM_023267537.3","XP_023123305.1",3312
"111566787","XM_035946940.2","XP_035802833.2",3509
"111566794","XM_055007883.1","XP_054863858.1",5384
"111566794","XM_055007878.1","XP_054863853.1",5380
"111566794","XM_055007875.1","XP_054863850.1",5379
"111566794","XM_055007869.1","XP_054863844.1",5382
"111566794","XM_055007870.1","XP_054863845.1",5381
